species,basisOfRecord,brackish,catalogNumber,class,classid,date_end,date_mid,date_start,date_year,decimalLatitude,decimalLongitude,eventDate,family,familyid,genus,genusid,gigaclass,gigaclassid,infraphylum,infraphylumid,institutionCode,kingdom,kingdomid,locality,marine,occurrenceID,occurrenceStatus,order,orderid,ownerInstitutionCode,parvphylum,parvphylumid,phylum,phylumid,references,scientificName,scientificNameID,speciesid,subphylum,subphylumid,superclass,superclassid,id,dataset_id,node_id,dropped,absence,originalScientificName,aphiaID,flags,bathymetry,shoredistance,sst,sss,coordinateUncertaintyInMeters,country,footprintWKT,geodeticDatum,associatedReferences,collectionCode,collectionID,depth,eventID,identifiedBy,individualCount,lifeStage,maximumDepthInMeters,minimumDepthInMeters,samplingProtocol,waterBody,accessRights,datasetName,day,island,islandGroup,license,modified,month,recordNumber,recordedBy,rightsHolder,taxonID,type,verbatimDepth,year,disposition,higherGeography,language,namePublishedInID,originalNameUsage,scientificNameAuthorship,specificEpithet,startDayOfYear,verbatimCoordinateSystem,verbatimCoordinates,verbatimLatitude,verbatimLongitude,continent,datasetID,acceptedNameUsage,acceptedNameUsageID,countryCode,dateIdentified,eventRemarks,fieldNumber,identificationID,institutionID,locationID,locationRemarks,preparations,previousIdentifications,taxonRank,verbatimSRS,typeStatus,georeferenceProtocol,georeferenceRemarks,higherClassification,nomenclaturalCode,stateProvince,unaccepted,bibliographicCitation,habitat,sex,coordinatePrecision,occurrenceRemarks,subfamily,subfamilyid,organismQuantity,organismQuantityType,vernacularName,endDayOfYear,footprintSRS
Thunnus albacares,HumanObservation,True,MCM-LINE-921970,Teleostei,293496.0,669772800000.0,669772800000.0,669772800000.0,1991.0,-29.9997997284,30.9477996826,1991-03-24T12:00:00Z,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,MCM,Animalia,2.0,Isipingo,True,,,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,025c6f3e-05b9-42d1-8389-c05b312b3aa3,fd13c964-0fb6-4ef4-ae89-e35fc88a9c77,['14fc439c-707d-41d6-a3d4-b9d2696205fe'],False,False,Thunnus albacares,127027.0,"['NO_DEPTH', 'ON_LAND']",-29.0,-29.0,23.26,35.25,,South Africa,,,,LINE,,,,,,,,,,Indian,,,24,,,,,3,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,HumanObservation,True,MCM-LINE-935025,Teleostei,293496.0,671932800000.0,671932800000.0,671932800000.0,1991.0,-34.1712989807,24.6317996979,1991-04-18T12:00:00Z,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,MCM,Animalia,2.0,Slang River,True,,,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,025c7ed1-ccc0-45f8-bd56-3eb00eb89903,fd13c964-0fb6-4ef4-ae89-e35fc88a9c77,['14fc439c-707d-41d6-a3d4-b9d2696205fe'],False,False,Thunnus albacares,127027.0,"['NO_DEPTH', 'ON_LAND']",-9.0,-108.0,18.95,35.42,,South Africa,,,,LINE,,,,,,,,,,Indian,,,18,,,,,4,,,,,,,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1306921342804#0.6179558223131809,Teleostei,293496.0,,,,,-17.416805,39.48347,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921342804#0.6179558223131809:0xEDE1A70101000600",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,025cf1a2-faf3-4d2a-b8a7-1afc5eb85ea0,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],1795.0,52508.0,27.17,34.92,,,,,,TAAF (Iles Eparses),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921342804#0.6179558223131809,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366530464#0.7464052100178732,Teleostei,293496.0,,,,,-3.7168057,57.133472,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366530464#0.7464052100178732:0x7738A80101000500",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,025db153-0239-4903-ac24-7d81c0836574,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],4081.0,150811.0,28.5,35.25,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366530464#0.7464052100178732,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1306914437771#0.5447386938731712,Teleostei,293496.0,,,,,-4.483472,49.500137,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:Faune associÃ©e (IEO):#1306914437771#0.5447386938731712:0x2C19A80101000A00",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,025e2b01-655d-4115-b2a6-84e41b2c9469,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],5026.0,409822.0,27.87,35.34,,,,,,Faune associÃ©e (IEO),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306914437771#0.5447386938731712,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-28151,Teleostei,293496.0,,,,,-4.67072666666669,47.871886666667,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-28151",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,0264460d-34ef-4cd9-b13d-baedd8280b48,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],4855.0,545703.0,27.78,35.3,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-61337,Teleostei,293496.0,,,,,-1.0,59.3353333333329,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-61337",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,0264f0dd-a03b-4572-a0fd-f305fb1f0042,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],4511.0,512487.0,28.98,35.3,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-74627,Teleostei,293496.0,,,,,-11.536533333333,60.5365333333329,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-74627",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,02658ae6-e31d-4c6d-ba4c-a1ecf7dfc75a,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],2327.0,434550.0,27.37,34.76,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,HumanObservation,True,MCM-LINE-2542293,Teleostei,293496.0,1041120000000.0,1041120000000.0,1041120000000.0,2002.0,-30.3061008453,30.7464008331,2002-12-29T12:00:00Z,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,MCM,Animalia,2.0,Park Rynie,True,,,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,02662712-4b42-4667-a8bd-b124b005bb80,fd13c964-0fb6-4ef4-ae89-e35fc88a9c77,['14fc439c-707d-41d6-a3d4-b9d2696205fe'],False,False,Thunnus albacares,127027.0,"['NO_DEPTH', 'ON_LAND']",-16.0,-25.0,23.44,35.26,,South Africa,,,,LINE,,,,,,,,,,Indian,,,29,,,,,12,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1306921338243#0.6269018187838297,Teleostei,293496.0,,,,,-14.816806,46.300137,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921338243#0.6269018187838297:0x4532A80101000B00",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,02673eaf-22a6-4e19-8bbe-fa0d482db7c5,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],2396.0,74006.0,27.85,34.74,,,,,,TAAF (Iles Eparses),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921338243#0.6269018187838297,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-50818,Teleostei,293496.0,,,,,-10.2682666666669,60.486333333333,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-50818",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,0269492a-2316-44cd-9b06-0a0b326e302a,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],162.0,414296.0,27.55,34.78,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1306921332444#0.8033622086041362,Teleostei,293496.0,,,,,-13.716805,43.90014,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921332444#0.8033622086041362:0xFEE7A70101000500",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,026ab156-6868-4885-a323-c77beeb7b2f8,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],3534.0,145223.0,27.76,34.95,,,,,,TAAF (Iles Eparses),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921332444#0.8033622086041362,Scombrinae,267118.0,,,,,
Thunnus albacares,HumanObservation,True,MCM-LINE-1891612,Teleostei,293496.0,869443200000.0,869443200000.0,869443200000.0,1997.0,-30.8066997528,30.4129009247,1997-07-21T12:00:00Z,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,MCM,Animalia,2.0,Shelly Beach,True,,,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,026b2c0d-b8a4-48ae-bd74-39b9d8f43942,fd13c964-0fb6-4ef4-ae89-e35fc88a9c77,['14fc439c-707d-41d6-a3d4-b9d2696205fe'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],-15.0,17.0,23.57,35.29,,South Africa,,,,LINE,,,,,,,,,,Indian,,,21,,,,,7,,,,,,,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366750427#0.24533622887295947,Teleostei,293496.0,,,,,0.41680554,55.883472,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366750427#0.24533622887295947:0xDFEDA70101000900",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,026b4538-3cf7-4527-b53a-e0bde629efb0,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],3777.0,465228.0,28.62,35.35,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366750427#0.24533622887295947,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366551881#0.7078812904762147,Teleostei,293496.0,,,,,-7.5834723,49.83347,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366551881#0.7078812904762147:0x2F68A80101000800",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,026b8cce-9bcf-4c0d-8957-7ad8ed58e873,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],4142.0,217198.0,27.62,35.13,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366551881#0.7078812904762147,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366778313#0.1436857805179227,Teleostei,293496.0,,,,,2.5168056,54.43347,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366778313#0.1436857805179227:0xC36BA80101000800",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,026d0649-5bfa-4d0b-8184-d46ce2548f2e,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],5037.0,697893.0,28.25,35.39,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366778313#0.1436857805179227,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366853333#0.4457424880768399,Teleostei,293496.0,,,,,-9.85014,52.450138,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366853333#0.4457424880768399:0x1BF6A70101000A00",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,026d0a74-177c-41da-871f-0fb22dcf598c,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],3983.0,141688.0,27.32,34.99,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366853333#0.4457424880768399,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-24881,Teleostei,293496.0,,,,,-10.0,59.7043,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-24881",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,026d893f-291d-4e9b-b3b7-6e8a2ef9ef5f,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],1298.0,332477.0,27.58,34.81,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366633161#0.5401214713388771,Teleostei,293496.0,,,,,1.8168055,52.966805,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366633161#0.5401214713388771:0x3C3EA80101000C00",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,026d8eee-75ab-4427-9e89-e578b7bf2a48,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],5122.0,628300.0,28.04,35.36,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366633161#0.5401214713388771,Scombrinae,267118.0,,,,,
Thunnus albacares,HumanObservation,True,MCM-LINE-2200537,Teleostei,293496.0,937440000000.0,937440000000.0,937440000000.0,1999.0,-30.8066997528,30.4129009247,1999-09-16T12:00:00Z,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,MCM,Animalia,2.0,Shelly Beach,True,,,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,026e953a-dcb3-4f4a-b309-2f80b379054b,fd13c964-0fb6-4ef4-ae89-e35fc88a9c77,['14fc439c-707d-41d6-a3d4-b9d2696205fe'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],-15.0,17.0,23.57,35.29,,South Africa,,,,LINE,,,,,,,,,,Indian,,,16,,,,,9,,,,,,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1306921606047#0.3596193557526909,Teleostei,293496.0,,,,,-13.500139,47.33347,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921606047#0.3596193557526909:0x4131A80101000700",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,02708227-445c-4d1b-a2aa-2cd8073a5dc6,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],2861.0,52026.0,28.01,34.74,,,,,,TAAF (Iles Eparses),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921606047#0.3596193557526909,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1306914456625#0.8992189258562681,Teleostei,293496.0,,,,,-7.283472,64.1668,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:Faune associÃ©e (IEO):#1306914456625#0.8992189258562681:0x7C1BA80101000400",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,0271053b-210c-4629-9fe6-4c0d2f1fb0f8,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],4007.0,786992.0,28.21,34.86,,,,,,Faune associÃ©e (IEO),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306914456625#0.8992189258562681,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-35083,Teleostei,293496.0,,,,,10.821616666667,46.00003,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-35083",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,02713015-0971-4b82-a0ab-8440a1c81377,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],170.0,4810.0,28.51,36.4,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
