species,basisOfRecord,brackish,catalogNumber,class,classid,date_end,date_mid,date_start,date_year,decimalLatitude,decimalLongitude,eventDate,family,familyid,genus,genusid,kingdom,kingdomid,locality,marine,occurrenceID,occurrenceStatus,order,orderid,phylum,phylumid,scientificName,scientificNameID,speciesid,originalScientificName,aphiaID,bathymetry,shoredistance,sst,sss,coordinateUncertaintyInMeters,country,geodeticDatum,depth,individualCount,lifeStage,maximumDepthInMeters,minimumDepthInMeters,samplingProtocol,waterBody,day,island,islandGroup,modified,month,taxonID,type,verbatimDepth,year,higherGeography,language,namePublishedInID,originalNameUsage,scientificNameAuthorship,specificEpithet,startDayOfYear,continent,acceptedNameUsage,acceptedNameUsageID,countryCode,dateIdentified,eventRemarks,fieldNumber,locationID,locationRemarks,taxonRank,typeStatus,georeferenceProtocol,georeferenceRemarks,higherClassification,nomenclaturalCode,stateProvince,unaccepted,habitat,sex,coordinatePrecision,occurrenceRemarks,organismQuantity,organismQuantityType,vernacularName,endDayOfYear,sst_bad,sss_bad
Thunnus albacares,Occurrence,True,#1306921338243#0.6269018187838297,Teleostei,293496.0,,,,,-14.816806,46.300137,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921338243#0.6269018187838297:0x4532A80101000B00",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,2396.0,74006.0,27.85,34.74,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921338243#0.6269018187838297,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-50818,Teleostei,293496.0,,,,,-10.2682666666669,60.486333333333,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-50818",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,162.0,414296.0,27.55,34.78,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921332444#0.8033622086041362,Teleostei,293496.0,,,,,-13.716805,43.90014,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921332444#0.8033622086041362:0xFEE7A70101000500",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3534.0,145223.0,27.76,34.95,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921332444#0.8033622086041362,,,,,False,False
Thunnus albacares,HumanObservation,True,MCM-LINE-1891612,Teleostei,293496.0,869443200000.0,869443200000.0,869443200000.0,1997.0,-30.8066997528,30.4129009247,1997-07-21 12:00:00+00:00,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,Shelly Beach,True,,,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,-15.0,17.0,23.57,35.29,,South Africa,,,,,,,,Indian,21.0,,,,7.0,,,,1997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366750427#0.24533622887295947,Teleostei,293496.0,,,,,0.41680554,55.883472,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366750427#0.24533622887295947:0xDFEDA70101000900",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3777.0,465228.0,28.62,35.35,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366750427#0.24533622887295947,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366853333#0.4457424880768399,Teleostei,293496.0,,,,,-9.85014,52.450138,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366853333#0.4457424880768399:0x1BF6A70101000A00",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3983.0,141688.0,27.32,34.99,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366853333#0.4457424880768399,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-24881,Teleostei,293496.0,,,,,-10.0,59.7043,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-24881",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,1298.0,332477.0,27.58,34.81,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366633161#0.5401214713388771,Teleostei,293496.0,,,,,1.8168055,52.966805,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366633161#0.5401214713388771:0x3C3EA80101000C00",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,5122.0,628300.0,28.04,35.36,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366633161#0.5401214713388771,,,,,False,False
Thunnus albacares,HumanObservation,True,MCM-LINE-2200537,Teleostei,293496.0,937440000000.0,937440000000.0,937440000000.0,1999.0,-30.8066997528,30.4129009247,1999-09-16 12:00:00+00:00,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,Shelly Beach,True,,,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,-15.0,17.0,23.57,35.29,,South Africa,,,,,,,,Indian,16.0,,,,9.0,,,,1999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921606047#0.3596193557526909,Teleostei,293496.0,,,,,-13.500139,47.33347,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921606047#0.3596193557526909:0x4131A80101000700",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,2861.0,52026.0,28.01,34.74,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921606047#0.3596193557526909,,,,,False,False
Thunnus albacares,Occurrence,True,#1306914456625#0.8992189258562681,Teleostei,293496.0,,,,,-7.283472,64.1668,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:Faune associÃ©e (IEO):#1306914456625#0.8992189258562681:0x7C1BA80101000400",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,4007.0,786992.0,28.21,34.86,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306914456625#0.8992189258562681,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-35083,Teleostei,293496.0,,,,,10.821616666667,46.00003,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-35083",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,170.0,4810.0,28.51,36.4,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,HumanObservation,True,MCM-LINE-1345790,Teleostei,293496.0,750816000000.0,750816000000.0,750816000000.0,1993.0,-30.8066997528,30.4129009247,1993-10-17 12:00:00+00:00,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,Shelly Beach,True,,,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,-15.0,17.0,23.57,35.29,,South Africa,,,,,,,,Indian,17.0,,,,10.0,,,,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-977,Teleostei,293496.0,,,,,-3.91,54.3999999999999,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:stomac:EME_1-977",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,1907.0,91287.0,28.32,35.33,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366559628#0.018350743959474114,Teleostei,293496.0,,,,,0.66680557,63.250137,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366559628#0.018350743959474114:0x6856A80101000400",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,4452.0,977786.0,29.29,35.2,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366559628#0.018350743959474114,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921323360#0.684160008866191,Teleostei,293496.0,,,,,-14.283473,43.18347,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921323360#0.684160008866191:0x2AFBA70101000600",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3434.0,213565.0,27.73,34.97,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921323360#0.684160008866191,,,,,False,False
Thunnus albacares,HumanObservation,True,MCM-LINE-1601558,Teleostei,293496.0,804988800000.0,804988800000.0,804988800000.0,1995.0,-30.8066997528,30.4129009247,1995-07-06 12:00:00+00:00,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,Shelly Beach,True,,,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,-15.0,17.0,23.57,35.29,,South Africa,,,,,,,,Indian,6.0,,,,7.0,,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921332600#0.46749268658483667,Teleostei,293496.0,,,,,-14.650139,46.416805,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921332600#0.46749268658483667:0xA9DBA70101000200",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,2393.0,80907.0,27.88,34.74,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921332600#0.46749268658483667,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-63405,Teleostei,293496.0,,,,,-2.58693333333329,51.4695666666669,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-63405",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,5043.0,331992.0,28.08,35.39,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921620751#0.15679042429414725,Teleostei,293496.0,,,,,-14.883472,43.800137,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921620751#0.15679042429414725:0xCCDCA70101000400",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3426.0,160844.0,27.77,34.95,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921620751#0.15679042429414725,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-47899,Teleostei,293496.0,,,,,-11.285133333333,60.838433333333,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-47899",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,124.0,460294.0,27.4,34.76,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,HumanObservation,True,BTE_ 8731,Teleostei,293496.0,1323907200000.0,1323907200000.0,1323907200000.0,2011.0,-6.27,58.63,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,Balbaya_tuna_ecoscope_ 8731,present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,2695.0,273807.0,28.08,34.97,,,,,120.0,,,,,,,,,2017-12-06 13:37:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366824378#0.9069451067919345,Teleostei,293496.0,,,,,-4.400139,68.65014,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366824378#0.9069451067919345:0xA339A80101000700",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3557.0,355871.0,28.91,34.89,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366824378#0.9069451067919345,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-82413,Teleostei,293496.0,,,,,-1.3186666666667,49.8383333333329,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-82413",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,5022.0,558508.0,27.89,35.37,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-36166,Teleostei,293496.0,,,,,11.2180166666669,47.5868333333329,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-36166",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,135.0,6158.0,28.54,36.36,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366767777#0.8431885194238845,Teleostei,293496.0,,,,,-4.7334723,47.98347,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366767777#0.8431885194238845:0xB66BA80101000B00",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,4839.0,542615.0,27.78,35.3,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366767777#0.8431885194238845,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921333782#0.7841378987391033,Teleostei,293496.0,,,,,-15.200139,44.68347,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921333782#0.7841378987391033:0x17DCA70101000400",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3365.0,100733.0,27.8,34.89,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921333782#0.7841378987391033,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921605595#0.5477190951970503,Teleostei,293496.0,,,,,-15.333472,42.90014,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921605595#0.5477190951970503:0x9E46A80101000300",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3298.0,158625.0,27.69,34.96,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921605595#0.5477190951970503,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-30546,Teleostei,293496.0,,,,,-4.2012,44.167666666667,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-30546",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,4368.0,400196.0,27.44,35.31,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-63282,Teleostei,293496.0,,,,,-2.8719666666667,51.184533333333,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-63282",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,5041.0,330914.0,28.04,35.39,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921639622#0.005997036790227339,Teleostei,293496.0,,,,,-14.616806,43.166805,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921639622#0.005997036790227339:0x2EE3A70101000100",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3351.0,208423.0,27.73,34.97,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921639622#0.005997036790227339,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-36325,Teleostei,293496.0,,,,,11.234773333333,48.10067,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-36325",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,546.0,11569.0,28.54,36.35,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366834708#0.15654849645815827,Teleostei,293496.0,,,,,-8.116806,56.200138,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366834708#0.15654849645815827:0x4F7EA80101000A00",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3393.0,105011.0,27.72,34.94,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366834708#0.15654849645815827,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-29424,Teleostei,293496.0,,,,,-10.5534,56.6539,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-29424",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,1806.0,7813.0,27.44,34.88,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,HumanObservation,True,MCM-LINE-1630814,Teleostei,293496.0,812246400000.0,812246400000.0,812246400000.0,1995.0,-30.8066997528,30.4129009247,1995-09-28 12:00:00+00:00,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,Shelly Beach,True,,,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,-15.0,17.0,23.57,35.29,,South Africa,,,,,,,,Indian,28.0,,,,9.0,,,,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-38930,Teleostei,293496.0,,,,,11.234783333333,48.2012799999999,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-38930",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,367.0,5147.0,28.53,36.35,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-38481,Teleostei,293496.0,,,,,12.2682666666669,49.0335333333329,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-38481",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,2333.0,107357.0,28.65,36.3,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,EME_1-72102,Teleostei,293496.0,,,,,-0.16771666666667,94.771366666667,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-72102",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,4533.0,299141.0,29.44,33.78,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366559800#0.525804968444201,Teleostei,293496.0,,,,,-2.250139,63.883472,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366559800#0.525804968444201:0xE0EEA70101000C00",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,4604.0,913480.0,29.11,35.2,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366559800#0.525804968444201,,,,,False,False
Thunnus albacares,Occurrence,True,#1307366551949#0.9735600796580876,Teleostei,293496.0,,,,,-6.3668056,45.950138,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366551949#0.9735600796580876:0x3A68A80101000500",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,4476.0,335463.0,27.72,35.24,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366551949#0.9735600796580876,,,,,False,False
Thunnus albacares,Occurrence,True,#1306921319270#0.3523813671543039,Teleostei,293496.0,,,,,-14.183473,43.90014,,Scombridae,125559.0,Thunnus,126065.0,Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921319270#0.3523813671543039:0x2652A80101000600",present,Scombriformes,1517490.0,Chordata,1821.0,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Thunnus albacares,127027.0,3543.0,185901.0,27.78,34.96,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921319270#0.3523813671543039,,,,,False,False
